id,energy,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
4WbP5AjT2RFb3paBBD2BRM,0.504,0.43,4,-8.997,0,0.0382,0.36,0,0.0799,0.276,156.223,331493,3,studio
5g5mrMlIo8gykkVJ40hCDD,0.607,0.622,7,-10.219,1,0.0333,0.0321,0.011,0.288,0.848,113.236,265560,4,studio
3QOJ8ixwiOeqTR2YwXBdqb,0.203,0.548,2,-16.275,0,0.0323,0.689,9.35e-05,0.219,0.432,77.785,168067,4,studio
2vVpjZxlSiqR5wr2YeZPB2,0.717,0.607,5,-10.603,0,0.0371,0.17,4.55e-06,0.032,0.821,124.576,397093,4,studio
2gXvgBpMaDZRxctxbI3Zpc,0.574,0.493,9,-11.08,1,0.0313,0.252,2.71e-05,0.203,0.829,80.256,269640,4,studio
2WEE10JUB0IuuTKluMyYXG,0.478,0.388,10,-10.093,1,0.0404,0.273,0,0.121,0.622,188.573,500453,3,studio
6nZTEFkBcjTGj4isbkAGmN,0.529,0.534,10,-11.071,1,0.0413,0.435,9.87e-05,0.117,0.419,132.41,318973,4,studio
5HxaRsnKOw5kVzoTXK42gD,0.444,0.336,2,-11.534,1,0.0279,0.346,0,0.158,0.598,164.846,271893,4,studio
1OfDlFzUCAo0v83TgHKRaq,0.41,0.602,9,-13.337,0,0.0298,0.297,1.84e-05,0.223,0.342,136.293,339613,4,studio
1dI5VAddbHQKX1LgNsjxGG,0.48,0.42,2,-10.41,1,0.0378,0.466,0,0.0656,0.483,156.736,255107,4,studio
78tzwyjbBzcVLiThPll2c3,0.534,0.582,2,-11.76,1,0.0267,0.14,0.000163,0.174,0.796,93.744,245507,4,studio
1zRt6GwdqaRgFfABzz6xVc,0.523,0.516,0,-10.696,1,0.0429,0.253,0,0.0967,0.775,96.239,375040,4,studio
760420tYNmNjFgi8bWvbop,0.526,0.81,2,-9.627,1,0.0991,0.431,0,0.0841,0.811,95.23,324800,4,studio
7aZjExRehKGrH6vZ3MNXlq,0.703,0.736,3,-8.469,1,0.0386,0.115,1.72e-05,0.107,0.812,122.575,389867,4,studio
6SsoX9VSygEAcIzSzPKOea,0.353,0.588,9,-12.781,1,0.0438,0.44,8.47e-06,0.0425,0.24,141.417,308867,4,studio
02Dkg9KisMTISWEBK5AKMk,0.558,0.599,2,-9.163,0,0.0526,0.359,1.3e-06,0.217,0.842,164.344,358307,4,studio
5htXjZuTCeSvBcSHuv79As,0.486,0.611,2,-8.158,1,0.149,0.199,0.000639,0.0371,0.967,206.276,328160,3,studio
6FBaIl4oCg3kUG3YNu7FrM,0.512,0.791,6,-13.309,0,0.0733,0.535,6.24e-06,0.119,0.599,98.884,232933,4,studio
4CiCn1uQ4g2nDcunbk2mw7,0.516,0.823,7,-11.538,1,0.181,0.326,1.59e-06,0.0767,0.906,137.689,328493,4,studio
5mGq3cybgQDZgTEbu9ldV9,0.509,0.763,11,-11.139,0,0.0533,0.458,0.000175,0.0799,0.965,94.376,267107,4,studio
1YGDRTeHX3egkIxdLxlOxN,0.293,0.645,8,-12.253,1,0.0486,0.839,0,0.0656,0.249,94.8,271467,3,studio
3VqWOf7fSwLM2WSKNU8upg,0.546,0.705,3,-12.832,1,0.0468,0.00208,1.54e-06,0.165,0.878,133.922,247360,4,studio
1SbCEeWvAN83GfmfQ5HbBg,0.213,0.318,4,-12.868,1,0.036,0.831,0,0.303,0.337,81.152,118733,3,studio
2SvhnRCqjsRMU99Nl0if9H,0.969,0.552,11,-5.394,1,0.0357,0.0237,0.00179,0.0892,0.702,130.764,242960,4,studio
4bwi8djKepx3aiMtZZV5IE,0.624,0.616,2,-7.484,0,0.0284,0.271,0.000541,0.138,0.437,132.18,365840,4,studio
71ttiJxheBp4rHlUEveVeY,0.481,0.513,0,-6.614,0,0.033,0.401,0.00181,0.158,0.393,131.735,353200,4,studio
1NPYCZ44nVGQfqqNCUHYPA,0.987,0.586,2,-5.72,1,0.0639,0.0153,0.00149,0.0708,0.561,105.1,238680,4,studio
132ZSnHdeb0wHa03IarUaA,0.765,0.417,10,-7.355,1,0.0532,0.205,0.000166,0.0667,0.359,142.338,314253,4,studio
6urIyKfDrUYDAW7saPN6wF,0.604,0.498,11,-8.148,0,0.031,0.335,0.00112,0.0975,0.4,126.143,359520,4,studio
33Q8FszLnvgUBenu49q8Xe,0.511,0.457,0,-9.015,1,0.0289,0.3,0.00432,0.25,0.425,105.046,304640,4,studio
1HCTnmG6T5txZHYZglA2P9,0.666,0.653,5,-7.106,1,0.0448,0.219,0.00218,0.186,0.753,120.532,285493,3,studio
61ZBZl1739ky4DCVj73O7a,0.688,0.503,10,-11.114,0,0.046,0.266,0,0.0793,0.646,180.751,258067,4,studio
2WRUOpSc8ooXGrS9GY4Z3I,0.542,0.726,11,-14.204,1,0.0289,0.203,0.00467,0.0717,0.755,109.086,269360,4,studio
4OIiRhDjSaQrhReoDVvmCu,0.771,0.616,10,-10.065,1,0.0369,0.191,0,0.241,0.673,87.08,272933,4,studio
5d59AKrvfX5vA4gVQAaEBq,0.0949,0.568,8,-20.415,1,0.0366,0.756,0,0.109,0.274,82.191,271707,4,studio
48PkQ57baxso4EqseexdCx,0.565,0.691,10,-12.297,1,0.0365,0.614,0.000529,0.269,0.776,92.383,249760,4,studio
2BptgHssBhYE1y4ZH7oRew,0.754,0.363,5,-10.97,0,0.0621,0.0844,0,0.127,0.84,107.816,242560,4,studio
5AZVlaizzqbDE9QEsF8Taq,0.693,0.499,9,-13.324,0,0.0593,0.26,6.56e-05,0.219,0.723,175.958,238093,4,studio
5q6DNaMiigdhI02g5XXq4C,0.277,0.65,9,-14.219,1,0.0339,0.238,0,0.166,0.495,124.347,214467,4,studio
0Qb7wuRr0Ur1SyGpBAzVPV,0.435,0.548,4,-10.5,0,0.0396,0.118,2.16e-06,0.137,0.854,115.315,272133,4,studio
6MfOFYmw1TD9QDFSu0TEN1,0.283,0.34,3,-13.474,1,0.04,0.622,0,0.0684,0.281,172.22,371533,3,studio
2o5tTQIJyqKYMZgJ3t6mH3,0.753,0.656,7,-11.03,1,0.0322,0.353,0,0.316,0.863,129.94,351493,4,studio
52OS3WhJz54tvUFyZMA4Is,0.803,0.51,2,-8.729,1,0.0617,0.175,6.73e-06,0.0561,0.688,131.641,312907,4,studio
6mJeJhRc89MdFpu98mK0EF,0.833,0.574,2,-6.864,1,0.0928,0.155,7.65e-06,0.0915,0.741,150.437,341800,4,studio
4JwUJ35qXGtEjO6FK0WDV8,0.269,0.472,1,-11.902,1,0.0346,0.638,0,0.0811,0.233,126.616,417067,4,studio
7sPhPWYsDucfHx187GGm4P,0.401,0.375,3,-11.169,1,0.0536,0.244,1.58e-06,0.0863,0.389,180.276,315053,3,studio
4Uh0czIqPGfpZkpJBhGs9W,0.861,0.618,2,-6.134,1,0.0781,0.0868,1.76e-05,0.0435,0.562,103.189,255373,4,studio
553fjqisPmtCQFE6BCYIie,0.466,0.818,0,-10.949,1,0.0414,0.0202,0,0.0611,0.685,134.525,249160,4,studio
33mRNYsRLf75DuzXTE77uv,0.266,0.677,9,-11.259,1,0.0303,0.934,0.0027,0.143,0.548,80.602,168747,4,studio
20vwNovue4fUi07exBGNmg,0.843,0.425,9,-7.892,0,0.0431,0.31,0.00672,0.498,0.73,118.061,142707,4,studio
6cuHkcRUqtQhtJ4sWCkd1q,0.65,0.664,10,-11.168,1,0.0444,0.234,0.000282,0.16,0.775,134.986,376160,4,studio
2KVrZKnaDbu9Ik9aMHe8J3,0.375,0.555,1,-11.308,0,0.0418,0.627,1.96e-05,0.0751,0.487,138.992,273667,4,studio
5N1M5lueT7liCW7R4gaaMi,0.892,0.67,9,-7.9,1,0.04,0.07,0,0.0851,0.93,133.27,275733,4,studio
6GjmlZzBt2FHgLL1x3VMc5,0.274,0.743,6,-13.017,1,0.0407,0.324,5.34e-06,0.12,0.664,125.895,213533,4,studio
4rTdJYQ98IB5EOvKxz1Dm3,0.67,0.628,10,-10.441,1,0.0269,0.00882,6.92e-05,0.154,0.661,100.756,392000,4,studio
3v4h4wyAZe2pBQv6uK5KhP,0.733,0.553,2,-8.405,1,0.0316,0.00798,4.6e-05,0.417,0.808,135.344,322560,4,studio
4gE7FaS7lkB44bqWkbJejw,0.372,0.684,7,-13.577,1,0.057,0.0317,0,0.0862,0.529,80.754,312440,4,studio
1TcaA7LukgnPWZMtQpo3hN,0.513,0.562,0,-10.482,1,0.0423,0.168,0,0.433,0.628,87.489,356000,4,studio
3IQzkYEvV4vvGdSqrtiiQ6,0.62,0.73,11,-10.595,1,0.0265,0.0797,1.32e-06,0.311,0.864,103.234,271507,4,studio
6GaeojLyoUhcvDF4XV54cn,0.572,0.692,4,-12.013,1,0.034,0.132,5.59e-05,0.163,0.798,116.116,263973,4,studio
6Tez3LgU9h4X3Uew7XgHmD,0.282,0.657,7,-12.732,1,0.0324,0.165,1.16e-05,0.0706,0.357,108.89,236707,4,studio
5Ug4E2x8rrDFpab1Coa4q6,0.578,0.639,4,-8.538,1,0.0355,0.316,0,0.101,0.678,98.582,356067,4,studio
1pJdqFpw52UQpItDRMoca3,0.158,0.463,1,-15.992,1,0.0317,0.838,1.01e-05,0.0845,0.442,157.66,351867,4,studio
2gi1dWhaKvFdBkMQxzLpjB,0.595,0.604,0,-8.283,1,0.0333,0.386,3.8e-06,0.129,0.683,82.448,375987,4,studio
0LNxNfa5cbNrnK6KyhaQaj,0.81,0.612,11,-11.542,1,0.0574,0.145,0,0.289,0.759,104.926,320973,4,studio
00ccZDKYOO1pcMy1vBMPUf,0.68,0.711,11,-11.198,0,0.0403,0.0427,0.000357,0.0358,0.913,120.78,259467,4,studio
0rtNK3yP7Inf9hl6C0znpe,0.324,0.375,1,-15.226,1,0.0308,0.258,1.36e-05,0.0721,0.408,148.198,252773,4,studio
59OAaOgKSLoNxSrvjYPiYZ,0.856,0.613,9,-9.729,0,0.093,0.225,3.7e-05,0.128,0.754,140.552,255040,4,studio
5kPxzJwc89KRSrgDV6mAwf,0.584,0.453,10,-11.581,1,0.0551,0.207,1.34e-06,0.569,0.569,140.326,188480,4,studio
2TU0EeyBuhW5GgbNu7E4vI,0.832,0.697,4,-11.753,0,0.0348,0.0209,0,0.1,0.896,108.501,207280,4,studio
55goY0nDYL9xbrsl3019RT,0.357,0.387,0,-13.394,1,0.0285,0.0512,5.53e-06,0.161,0.202,145.75,268093,4,studio
5PgS5mnEnri4WppRe5b9X7,0.888,0.569,10,-10.718,0,0.0509,0.207,2.27e-06,0.0562,0.562,130.203,448720,4,studio
1FJRZLvaMB5fv6ZuBXGHlj,0.534,0.516,4,-13.077,1,0.0373,0.157,0,0.167,0.583,141.965,292973,4,studio
20KJVpD0MNRIunIjLzfOHJ,0.0379,0.634,7,-19.856,1,0.0362,0.805,0,0.0816,0.417,87.2,307093,4,studio
2mtFuEkmXvFFirYgkPZqGQ,0.591,0.472,9,-8.661,1,0.0918,0.114,0,0.26,0.573,143.278,712227,4,studio
1BUNeZAsh6AJb2A2tYPAr4,0.947,0.515,1,-6.255,1,0.114,0.209,0,0.0998,0.29,114.942,275213,1,studio
7yAPh7JoXujJnBqjm8RJFF,0.685,0.48,7,-12.52,1,0.0304,2.53e-05,0.000229,0.0984,0.869,179.452,198693,4,studio
3KZf8XnGGl47UR1bm3YFFt,0.443,0.383,7,-13.038,1,0.0325,0.202,1.8e-05,0.0484,0.215,147.384,243733,4,studio
00GSm6iPrN4XOcG7FXrcZl,0.677,0.653,8,-11.386,1,0.0661,0.0661,0,0.0523,0.789,131.909,220293,4,studio
3AtwAWKkV5uiMUuUvP4bRE,0.475,0.636,10,-11.089,1,0.0262,0.254,0,0.0977,0.928,132.185,194427,4,studio
39qbUIYt3lIHqdycvQo8Xx,0.819,0.617,4,-9.035,1,0.0465,0.218,0,0.296,0.882,128.298,198853,4,studio
74KpujtKzOfwEXSfuPwfHq,0.595,0.36,9,-11.186,1,0.0397,0.348,0,0.255,0.59,143.247,663333,4,studio
7c8McdKXbqVdH1OVlii5dz,0.848,0.651,7,-10.957,1,0.0334,0.0666,2.47e-05,0.286,0.659,109.189,175187,4,studio
5NXLQMyRcKGZmpkaHHsb3x,0.467,0.644,9,-12.235,1,0.0261,0.406,1.17e-05,0.323,0.592,94.077,238400,4,studio
150WBpUgrIvPs2Gnr6SfsF,0.863,0.693,9,-9.037,1,0.0401,0.173,0.000237,0.0626,0.846,113.545,189333,4,studio
4l3sLgk1dK81AkoozpFux5,0.297,0.575,9,-14.212,1,0.0257,0.143,8.54e-05,0.13,0.533,87.711,134907,4,studio
70SRPBaO3hX8M1pnNO1ME3,0.681,0.55,9,-10.699,1,0.0471,0.0786,0,0.0827,0.604,133.358,149093,4,studio
5NRyrdfQwwQ3rgSkBtNMcw,0.0673,0.763,9,-21.582,1,0.0412,0.365,7.25e-05,0.125,0.403,118.555,309880,4,studio
6HjLWtc9n6DQV8hcbHLf2n,0.763,0.61,2,-9.686,1,0.0828,0.308,0.00167,0.0958,0.669,145.802,172213,4,studio
1VYEpkDgF1AnhX6RfFfz1q,0.834,0.603,2,-8.242,1,0.0408,0.523,0.000145,0.0794,0.896,141.784,210387,4,studio
42KZovoCaiMhxskWGA68gt,0.833,0.613,0,-8.153,1,0.0462,0.312,0,0.199,0.845,161.819,185880,4,studio
22LEqLYB0LIzIS2jwNTApW,0.311,0.319,10,-12.086,1,0.0352,0.663,0,0.0898,0.319,70.113,175893,4,studio
2va8U7hZ2JLOR4npzYqMrU,0.388,0.495,7,-14.044,1,0.0303,0.3,0,0.153,0.396,109.759,218227,4,studio
1YsehwbqRFvUsg6DljVxhW,0.0899,0.412,4,-14.833,1,0.0454,0.839,1.58e-06,0.116,0.138,99.539,178693,4,studio
1512aL09grQ5uTesJB3GOi,0.954,0.637,11,-9.289,0,0.0585,0.0372,0.0336,0.0835,0.49,100.536,228800,4,studio
412jKsXVbH1LJjHZXJoz4o,0.564,0.375,7,-9.458,1,0.0404,0.0269,0.000291,0.343,0.32,183.516,152800,3,studio
65Ywa7EspM0tSZreKwOmnL,0.803,0.773,11,-7.936,0,0.0589,0.00425,0.0151,0.0815,0.867,132.15,193493,4,studio
1Y3VFY4mkLqMIkqxC51p6l,0.336,0.428,1,-11.022,1,0.0384,0.748,4.32e-06,0.125,0.147,153.727,180733,4,studio
5NtOAfnwkKo7eAGq7Uap3J,0.297,0.605,6,-12.528,0,0.0417,0.00889,0.000286,0.116,0.0998,154.523,273200,3,studio
7wLzlhL0tb3GhPhnIz7IpQ,0.624,0.546,0,-9.418,1,0.0403,0.0699,0.328,0.169,0.266,146.435,304307,4,studio
0uRMGsSsX2KORS8jkB9Lwc,0.129,0.573,9,-15.326,1,0.0418,0.599,0.008,0.297,0.102,77.411,285067,4,studio
121VnjA0Q9CQOAr9CD8b3z,0.214,0.394,1,-17.023,1,0.0477,0.234,0.00286,0.113,0.132,104.092,223960,3,studio
6j77oqpKyDbr7rtPsTAzSw,0.372,0.683,6,-12.995,0,0.157,0.0748,0.000785,0.0959,0.289,81.683,302933,4,studio
7IuEjrhTNqxzm3dcINDH7V,0.332,0.544,4,-12.231,1,0.0433,0.0084,0.000396,0.135,0.174,133.782,193000,4,studio
4cDcW9RNjY1bd2ki0raBB2,0.706,0.501,0,-12.499,1,0.046,8.08e-06,0.0586,0.135,0.451,125.091,352387,4,studio
5CdYP25qiWeQfqmdjg0MLt,0.761,0.692,4,-8.622,0,0.0404,0.0399,0.0109,0.328,0.917,123.035,322920,4,studio
5FKQEJ11cLGHHXTPGjM5Oi,0.895,0.669,6,-6.0,0,0.0319,0.0823,5.23e-05,0.219,0.939,140.139,185907,4,studio
0x6VBqyMpg9wVYh1e4slMh,0.854,0.602,11,-8.857,1,0.0573,0.206,1.27e-05,0.0445,0.808,78.23,129720,4,studio
7cssqi1ylaqlGrPTySwNzp,0.507,0.631,4,-10.825,1,0.029,0.203,0.000636,0.0946,0.39,97.481,249573,4,studio
2sGHMN1O8lI7HLUcavRvzW,0.923,0.452,9,-9.614,0,0.053,0.172,1.69e-05,0.347,0.744,164.276,245827,4,studio
00AlGnzeNVYmilww5OFUw8,0.386,0.548,8,-12.807,0,0.0332,0.43,0.00038,0.0499,0.142,102.07,219400,4,studio
7oIJJnKVm6RZ9kwYWLRJmP,0.79,0.777,9,-10.065,1,0.0451,0.105,0,0.0854,0.964,135.433,182280,4,studio
2IbaT71PWt2hqmANl3e0zF,0.712,0.666,5,-10.283,0,0.0334,0.419,0.00267,0.172,0.861,139.154,262787,4,studio
1A1jHN8atcSLQIVRRU4ztZ,0.503,0.593,5,-12.601,1,0.0355,0.515,0.000289,0.137,0.57,80.662,216800,4,studio
0JJM039uYLSCtOiYGSLcmh,0.601,0.64,3,-10.951,1,0.0465,0.695,0.00203,0.0598,0.461,145.768,181053,4,studio
442HGNEmVNg6JBN9IDtemG,0.761,0.638,3,-9.745,0,0.0312,0.198,0.00782,0.304,0.795,96.435,242320,4,studio
33DWsxiGWzZTtpNMtQND22,0.82,0.591,6,-9.499,1,0.0486,0.656,0.0353,0.202,0.915,147.078,201440,4,studio
6xoGGEN8J1sB0Dl9LoJ5b0,0.268,0.454,9,-13.108,1,0.0447,0.57,0.000399,0.0792,0.196,123.198,199453,3,studio
2Rfqmai5wESjBpmj9SP7cs,0.394,0.576,7,-12.74,1,0.0294,0.897,0.104,0.159,0.797,106.752,229253,4,studio
4X8ywvVdJnWf2cNYiq4Vxq,0.266,0.531,5,-10.589,1,0.0327,0.801,0,0.118,0.365,129.071,233787,4,studio
6N2DTFQZjW9vz0NteQWV42,0.343,0.503,6,-13.648,0,0.0273,0.763,0.00523,0.143,0.65,98.99,348600,4,studio
1jsobVln6c4OYEEbIchiN5,0.296,0.549,10,-12.916,1,0.0278,0.886,0.00251,0.123,0.41,126.374,261387,4,studio
5rIrOuZwqZiAdsA3Cxp8Oj,0.249,0.496,4,-12.785,1,0.0274,0.752,0.00684,0.103,0.446,82.941,268027,4,studio
5u8e7tK3Kuaikbusy2jQfF,0.222,0.708,9,-12.482,1,0.0348,0.887,6.46e-05,0.109,0.3,123.255,173227,4,studio
2t2XbxRZ2Oqh2Z6rTMvhAO,0.22,0.391,0,-15.398,1,0.0296,0.798,0.0375,0.114,0.246,135.686,272493,4,studio
3D3nIOrRhw05AIWqLKWsUQ,0.484,0.623,10,-12.69,1,0.0269,0.411,0.018,0.235,0.892,100.727,175680,4,studio
4qZ1YmlzFpCjsICmiFsTbE,0.166,0.542,5,-12.33,1,0.0326,0.855,1.18e-06,0.197,0.351,79.496,221280,4,studio
2QXCQHtpIDFniRJluM4sxP,0.293,0.389,10,-12.781,1,0.0372,0.779,0.00222,0.118,0.351,168.734,379707,3,studio
459GfSqP9n3CT0aytNhwmj,0.222,0.586,0,-15.6,1,0.0316,0.919,0.00818,0.238,0.428,120.176,166467,4,studio
6gQaptRUcb9xg8puca535d,0.295,0.582,11,-14.958,1,0.0336,0.86,0.0145,0.149,0.246,113.718,195720,4,studio
5sEiHlDvo5CRpX5AT3Q8z1,0.265,0.604,7,-11.63,1,0.0291,0.838,1.61e-05,0.135,0.354,103.863,382960,4,studio
2Uyp8j8EPjn1yHKZYfRL9I,0.183,0.568,2,-12.093,1,0.0344,0.859,0,0.0551,0.37,77.66,234853,4,studio
0O1cJjf6AYyGwzbzhSPRUC,0.248,0.343,6,-14.172,1,0.033,0.851,0.0129,0.119,0.23,173.514,262173,4,studio
4hIzUNbS7khuw9BvKyvGTo,0.278,0.426,4,-14.853,1,0.0302,0.855,0.000108,0.0948,0.649,99.421,247013,4,studio
4wGE7boEnWyblD2iLq3dA1,0.134,0.637,2,-12.945,1,0.0325,0.91,1.1e-05,0.105,0.264,80.929,302533,4,studio
