id,energy,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
5jcYbyATBpeZIiBWNi9OGh,0.454,0.264,5,-9.377,1,0.0287,0.655,0.105,0.977,0.222,76.354,605800,4,live
3T0pzrE1ez1cndolFU0M1d,0.323,0.524,3,-13.856,1,0.0316,0.768,0.000994,0.495,0.298,128.445,238267,4,live
3mRFAkpwqKEzelEkt825wl,0.597,0.438,10,-8.022,1,0.0288,0.375,0.000853,0.755,0.253,138.423,341893,4,live
71TP0CSwCtOXe0DrVJzBbp,0.645,0.347,4,-13.616,1,0.0585,0.0188,0.0872,0.753,0.519,149.997,358973,4,live
4MF4czPKSXuXbAp5U10OS8,0.797,0.45,2,-7.309,1,0.0605,0.165,0,0.721,0.395,127.683,288063,4,live
3fvvEGsf1vHWwdLAlAZMjV,0.641,0.237,0,-5.282,1,0.049,0.297,1.86e-06,0.99,0.248,88.709,665547,4,live
5iGUMWbEXOMfPXYaKuZlnW,0.95,0.37,9,-5.36,1,0.0568,0.000539,0.0109,0.969,0.594,97.103,188093,4,live
2iOOZhiL1AIg1QG32OmCFX,0.901,0.478,0,-7.463,1,0.104,0.0395,0.0417,0.976,0.606,106.951,277720,4,live
16oWWvspEVPhmZICunNhjK,0.46,0.511,0,-12.241,1,0.118,0.645,0.000666,0.763,0.375,78.377,347880,4,live
7zPNgiVCiJ2117ORfVEanj,0.83,0.671,4,-5.363,1,0.0279,0.143,0,0.335,0.958,139.952,220973,4,live
5NCbf4H4xfNEtVtxCLQMYU,0.59,0.45,5,-14.246,1,0.0439,0.0649,0.0294,0.98,0.257,98.005,494760,4,live
71aAGHlwUNvhux9mnTEhu1,0.645,0.641,7,-9.209,1,0.0958,0.246,0.000238,0.695,0.407,99.435,332493,4,live
2wyd0lnRBSsvQR807vjNLI,0.689,0.595,7,-7.727,0,0.0436,0.74,0.000561,0.972,0.409,132.98,424400,4,live
4lavEBX2WKQYTtlBeKZlsq,0.925,0.353,2,-6.174,1,0.443,0.468,0.000662,0.939,0.543,129.533,499173,4,live
6LHEZ5IeSpKYHOeAzgIOZl,0.946,0.649,2,-3.286,1,0.036,0.0201,7.41e-06,0.624,0.728,122.361,508360,4,live
0DqguhnUCl4eJyeHT7BXRG,0.741,0.305,7,-7.846,1,0.0815,0.7,1.6e-05,0.836,0.576,168.901,157023,4,live
7guxQYRYIA0HYtnWtBpILQ,0.885,0.506,5,-6.288,0,0.0645,0.00275,0,0.983,0.652,124.028,440973,4,live
127kIihugHqw4fAGpH3wfe,0.949,0.608,2,-5.457,0,0.0524,0.273,0.0131,0.838,0.83,127.983,263221,4,live
24qoogZedlX1wdR4AbzTSB,0.885,0.252,9,-13.51,0,0.0818,0.125,0.000872,0.941,0.275,124.945,318627,4,live
0Tg8pBqXzfinx3ts9fcnBg,0.719,0.596,9,-5.13,0,0.118,0.778,0,0.975,0.582,84.164,247680,3,live
3jNBgxqQTPAB6ucVaNcmIl,0.886,0.43,9,-12.949,1,0.0925,0.00598,0.00616,0.86,0.213,134.448,329733,4,live
1OZIdBEhNH2tMDNcqlR0Q4,0.681,0.638,9,-6.411,1,0.0322,0.416,0.00032,0.954,0.385,121.879,275750,4,live
1IwQ8ft8ik7WviOIFTsaX0,0.927,0.196,4,-5.105,1,0.189,0.0218,0.0192,0.385,0.376,80.798,239187,4,live
650yZbSzruDtSJyxe0Wgr9,0.995,0.152,10,-4.908,1,0.139,1.33e-05,0,0.971,0.196,171.585,154800,4,live
1TtiONYQYzFjO8KKl4LpOS,0.542,0.474,1,-7.376,1,0.22,0.711,0,0.343,0.459,149.152,203480,4,live
20eDWmjDF3BsJS9JtpEiiq,0.723,0.496,0,-10.227,0,0.107,0.506,0.00628,0.962,0.747,76.675,176982,4,live
7M5U0gudM2PrX9l29cMnt1,0.639,0.502,0,-5.093,1,0.0296,0.49,0,0.986,0.332,125.797,326227,4,live
1ZjH5QIwEhFstBLnNcZF5T,0.945,0.482,2,-8.022,1,0.0639,0.233,0.000103,0.983,0.566,115.552,329631,4,live
7eDw6kp8moLzRorJyNgjAB,0.763,0.458,7,-7.848,0,0.0405,0.0328,0.0022,0.971,0.195,89.949,351240,4,live
0yyTejrxYFsnqZjM7RoHO4,0.763,0.416,7,-9.318,1,0.0547,0.495,0.0298,0.876,0.314,108.952,343467,4,live
0hRaPwLG4D6Lx9toTH3JxF,0.636,0.523,9,-12.037,1,0.0437,0.0054,3.22e-05,0.986,0.356,111.122,246200,4,live
2RYMRL56R78jTqXe1CJ6KV,0.684,0.524,9,-9.681,1,0.0429,0.00255,0.867,0.836,0.386,125.419,245173,4,live
0eN1hhPYlr9JYNBVYh4xWm,0.911,0.581,6,-4.829,0,0.124,0.114,0.0048,0.956,0.578,122.628,92040,4,live
5glAkD10qX51HAjQOBF2xS,0.77,0.579,5,-6.639,1,0.0314,0.11,1.74e-06,0.778,0.681,137.454,219733,4,live
69EobJ8OCQYOBw45OTkZOF,0.52,0.608,0,-5.288,1,0.0248,0.317,0,0.121,0.602,101.948,233987,4,live
1EKfyIWznKN5EeK2i6IV3n,0.609,0.467,2,-7.791,1,0.0374,0.347,1.2e-06,0.979,0.406,141.207,242027,4,live
2lJOKQmXQ5yiRyCTE5FyDE,0.324,0.705,9,-11.217,1,0.0246,0.842,0.00386,0.201,0.494,79.051,276867,4,live
2Q6B1UEhcfH18jJgx9xSHf,0.677,0.632,0,-9.27,1,0.0323,0.231,0.0316,0.893,0.825,140.154,319599,4,live
72b5QjHUpdPoqSPBVksixJ,0.666,0.663,11,-6.727,1,0.042,0.323,0,0.983,0.575,122.061,220867,4,live
713yeila63kevWr0gqwTxO,0.749,0.564,11,-6.203,1,0.0406,0.0879,0,0.853,0.552,142.902,220960,4,live
6Mdv9AeoQW8rUWIyhAUS1Z,0.579,0.62,0,-7.816,1,0.0457,0.4,0,0.67,0.443,123.883,238533,4,live
4yzgjSHWy5E8fKflgwaKQh,0.79,0.684,5,-8.714,0,0.0416,0.532,0.00183,0.0846,0.581,119.196,253893,4,live
0xYNTKC4kIvP7dGzLEWLMt,0.786,0.385,0,-6.858,1,0.0578,0.0852,1.21e-06,0.935,0.722,155.005,200880,4,live
1WI8TEqXnJyCTH2KGvN3Fg,0.96,0.44,2,-4.295,1,0.0645,0.0215,0,0.967,0.505,128.974,230467,4,live
6Wwx89YMXpEiTdm2ah4xyV,0.797,0.36,7,-8.738,1,0.0725,0.0126,2.21e-05,0.977,0.483,171.373,355107,4,live
0AwZcgLp4djp9wq3xe47Z0,0.826,0.676,7,-9.714,1,0.0273,0.352,0.00433,0.749,0.695,109.929,255693,4,live
7wZ0ik66T55ZFOIVWZ82sX,0.855,0.57,7,-8.226,1,0.0319,0.323,0,0.953,0.653,128.061,233213,4,live
6k5q34jj7Rlhrf53kOyuIu,0.824,0.318,1,-8.953,1,0.256,0.0125,4.43e-05,0.939,0.228,177.764,321307,4,live
4PSne2hBxyKSqbTTpuwOIi,0.99,0.413,10,-5.104,1,0.121,0.247,4.68e-05,0.978,0.532,129.899,367253,4,live
1nMOoKTfbAdrmgWul6hobW,0.923,0.466,2,-6.543,1,0.155,0.14,0,0.948,0.602,117.206,258853,4,live
35GDnIVfZ0GIl2iNOhkSGC,0.947,0.615,10,-5.856,0,0.0683,0.324,0,0.974,0.739,145.855,231853,4,live
3lva3vjJrT8WTUcIsDkzVG,0.742,0.177,7,-11.043,1,0.0388,0.196,0.927,0.6,0.675,181.865,181333,4,live
6WEOchVHWAWULVrDnwmqb8,0.923,0.332,2,-3.516,1,0.107,0.000378,0.000104,0.841,0.583,144.86,202093,4,live
1HBpdAuZIEPGjPQt7QwyVU,0.325,0.453,5,-12.028,1,0.0258,0.333,0.114,0.394,0.262,82.211,497707,4,live
064zzEHBTq465rw1pCEqFW,0.646,0.527,7,-9.646,1,0.0365,0.366,0,0.897,0.362,123.273,236933,4,live
5HOumsMcn7ORrAFswp0hU6,0.686,0.423,7,-10.77,1,0.0954,0.848,0,0.785,0.44,131.039,204533,4,live
21x2OOxg1HA5fJeoVLwuIQ,0.931,0.497,7,-6.918,1,0.0573,0.0304,0.00429,0.976,0.599,145.363,243600,4,live
2F4SpQFgVwRQNV76TJe4pt,0.581,0.5,9,-12.014,1,0.0698,0.632,0,0.971,0.72,83.39,231067,3,live
0xOucwq1t7KxKQDUz7gxR3,0.409,0.546,9,-19.741,1,0.037,0.00232,3.68e-05,0.973,0.312,146.061,260667,4,live
0TTP8QqUJVIpOepemCowza,0.811,0.452,2,-5.848,0,0.0375,0.0483,0.0787,0.933,0.216,110.931,556333,4,live
6qaT18OOeBbwRt4HQkCcHy,0.653,0.371,7,-12.591,1,0.324,0.71,0,0.959,0.276,146.36,527707,4,live
3o0Au4ArIZKB4wDhAErftV,0.729,0.41,11,-4.464,1,0.0524,0.246,0,0.962,0.461,143.566,312800,4,live
0xLhAWVecKXCtC12bVxiq8,0.511,0.645,6,-6.433,0,0.0336,0.695,0,0.985,0.376,121.151,198533,4,live
0l9fRnKFkc9FtuDOW39zQW,0.893,0.574,9,-8.019,1,0.0465,0.0665,0,0.98,0.663,100.061,190533,4,live
2XwlRKtRuY9gOXiXtQLNk9,0.949,0.35,7,-6.454,1,0.08,0.286,0,0.968,0.563,159.628,188000,4,live
0YG2s6xYQCaefKAAzRfJoG,0.805,0.437,0,-6.372,1,0.0357,0.156,0,0.853,0.49,91.354,266387,4,live
3JCeJtBx3ALkzho95XDXWs,0.878,0.667,9,-8.323,0,0.0496,0.0415,0.000236,0.988,0.625,130.027,370253,4,live
5jeYboq6VwPv0il3HDKYmf,0.247,0.521,10,-18.935,1,0.0519,0.348,0,0.436,0.434,88.566,275453,4,live
7xYurbTvGLUCBSjFA46Tb3,0.974,0.241,11,-3.826,0,0.118,0.192,0.00233,0.975,0.272,139.456,295347,4,live
6XycrlF3xRVl5sVkY2wRDE,0.726,0.537,1,-5.424,1,0.0302,0.00333,0.0136,0.976,0.0808,110.785,386027,4,live
7gggcq4riT0xZCfxBd5cNG,0.668,0.271,4,-7.404,0,0.0362,0.0102,0.000463,0.994,0.186,112.052,325333,4,live
37Mo8z2VGhNZbdMfgikrDN,0.652,0.561,9,-7.071,0,0.067,0.663,0,0.701,0.686,146.47,145171,4,live
6TaVUwd1GxmOcR337FZM75,0.813,0.426,2,-13.972,1,0.0583,0.0805,0.00352,0.979,0.333,143.554,225267,4,live
1RdEvxuAUBgPuamyyoQfIi,0.872,0.502,11,-4.524,1,0.0356,0.228,6.98e-05,0.535,0.414,139.893,232240,4,live
70Ovz2fxYN0VJ9nRlB13WQ,0.781,0.266,9,-4.376,0,0.0416,0.107,0.00026,0.759,0.171,125.204,426107,4,live
5T5MsSg4xXYXd1rrnC5VwM,0.803,0.275,0,-5.765,1,0.0494,0.0329,1.31e-06,0.469,0.539,166.855,188787,4,live
4jQkWmEMKbISVTRANrXnuJ,0.934,0.357,0,-5.748,1,0.0856,0.0976,0.0185,0.967,0.363,95.275,547907,4,live
6WALWe7zqTlYdWHbkNwYwy,0.923,0.287,9,-6.084,1,0.0736,0.00691,2.15e-05,0.949,0.434,161.37,289600,4,live
2KsBYMpRIQrQgYiax8jidt,0.879,0.453,2,-3.385,1,0.0469,0.145,0,0.279,0.239,102.956,252813,4,live
3xomgJMEx9zfdH6fz05Tu8,0.975,0.204,4,-4.064,0,0.107,0.0547,0.000772,0.994,0.263,156.466,224667,4,live
0fV1H6haFhgkHnRpFTvSze,0.979,0.356,4,-6.617,1,0.0603,0.0179,0.119,0.956,0.712,176.98,306067,4,live
2xDCQlUZRM5DHsEhW9v5Xr,0.776,0.518,0,-6.065,1,0.0298,0.166,0.128,0.954,0.621,110.199,248667,4,live
74Ii7NBZwNhUT8rW23oiAM,0.895,0.496,5,-6.285,1,0.0407,0.0102,0.000162,0.929,0.315,98.022,317360,4,live
1pcQcQTueIAmkm1MZhsQh3,0.93,0.427,5,-10.817,0,0.0606,0.00852,0.000699,0.984,0.453,111.252,267000,4,live
6mRHCHwKSKTFosW1lPTqWk,0.275,0.448,11,-13.068,0,0.0322,0.722,0,0.695,0.257,109.754,244813,4,live
2yx1kAK1Fe2zTOsaDKSNBk,0.781,0.308,0,-7.052,1,0.0746,0.0639,1.16e-05,0.978,0.283,166.931,261973,4,live
11C1FdsHaM8BrDluvWOpV8,0.232,0.394,0,-11.407,1,0.0363,0.731,2.36e-06,0.694,0.0957,109.502,255880,4,live
3Pbttw1eIp21k6kH69Qkrh,0.843,0.608,8,-6.867,0,0.0485,0.0464,2.81e-06,0.514,0.413,132.956,307547,4,live
6N4SMULd9s6zjCom9vWGrr,0.906,0.214,4,-4.866,1,0.396,0.229,4.06e-06,0.856,0.339,71.757,459320,4,live
2ido7fZljZU6SRKsJQB5Ap,0.892,0.546,7,-5.388,1,0.0417,0.268,0.0255,0.898,0.722,124.068,257556,4,live
5rEIZ8KV2A0ASsS43VP6Xd,0.945,0.591,6,-6.548,1,0.0416,0.0233,0.00207,0.968,0.747,132.185,171867,4,live
1WiSOATwmI7ED9bnKcDHqU,0.842,0.438,9,-7.25,0,0.1,0.103,0.000314,0.971,0.468,107.264,316387,4,live
0meFUsasDOnIngNPDzxKjv,0.956,0.538,2,-3.434,1,0.046,0.0333,0,0.973,0.489,104.066,254067,4,live
7D9wakj5Rc1uR41XL3EsAN,0.79,0.581,9,-8.161,0,0.0576,0.0275,0.00204,0.688,0.382,117.98,395253,4,live
1NdWNoVAzCgrMibKjEL3A4,0.918,0.174,7,-9.477,1,0.196,0.929,0.176,0.856,0.0916,137.358,138720,4,live
6X1BBeLAV717lxFI0qyybQ,0.977,0.578,4,-4.978,0,0.223,0.471,0.000428,0.741,0.275,99.769,319520,4,live
4Ssu7gp6FEcmVFY2LJmDby,0.925,0.243,5,-4.136,1,0.305,0.0264,2.05e-06,0.804,0.342,158.742,498173,4,live
5iTf2X4wmC14zN1dQzgHiG,0.819,0.472,2,-8.22,1,0.35,0.198,1.3e-05,0.993,0.387,105.68,419347,4,live
20pQVxXozNnNrIbw7KhYQv,0.767,0.474,2,-11.901,1,0.0454,0.000159,0.000116,0.945,0.619,98.386,282480,4,live
63LGUUtHmseAmjR2c5gUPa,0.909,0.638,8,-6.664,0,0.045,0.0353,0.000195,0.604,0.525,138.066,354173,4,live
7rkmw3vXZSpjfQjyEzm799,0.908,0.414,2,-4.649,1,0.0466,0.0663,6.7e-06,0.377,0.426,133.969,274107,4,live
4bavcis6bApsKI8YkKg3Cx,0.722,0.526,0,-12.057,1,0.0394,0.000925,1.24e-05,0.821,0.468,112.961,237347,4,live
173TYhlCDakCxutFI26tTG,0.798,0.374,7,-8.44,1,0.127,2.26e-05,0.463,0.903,0.507,138.521,238133,4,live
4wfZupZl70rWM1IVdZBvij,0.409,0.227,0,-10.019,1,0.0382,0.713,0.00132,0.938,0.159,80.693,452040,3,live
6cR5WracqJzYoH80lSKW0L,0.674,0.265,11,-7.48,1,0.0324,0.0458,0.000141,0.724,0.187,171.366,336667,4,live
593bb05n3FaKq0nb1vvAH6,0.919,0.64,2,-5.736,1,0.0477,0.0373,0.00244,0.593,0.433,144.979,214027,4,live
2G14iMPXamWaQfhMaN4Y6M,0.894,0.189,5,-8.097,1,0.0681,0.203,0.0281,0.949,0.372,86.618,669693,4,live
33MxZySx17wtJmXUeQwrdG,0.972,0.319,9,-3.933,1,0.195,0.014,1.83e-06,0.974,0.333,155.194,300107,4,live
2f6p6clMMkRAsuGJEuF1uu,0.44,0.512,7,-15.67,1,0.0304,0.0956,0.000295,0.21,0.421,113.995,252380,4,live
4kYVcZLqWW28sqvspR6Cm9,0.731,0.543,0,-6.389,0,0.0381,0.49,0.000101,0.988,0.659,75.66,167200,4,live
0r90eHVX5I4CepAY9JmoU0,0.174,0.595,2,-20.014,1,0.0916,0.931,0.0233,0.97,0.467,93.759,288027,4,live
248CH88KKA1cDU82PPmzwe,0.968,0.361,9,-2.993,0,0.0745,0.0931,0,0.825,0.197,150.016,226667,4,live
1Y8DZ4PDIs1pnvSETfXlH4,0.859,0.318,2,-9.977,1,0.0737,0.264,0.00446,0.964,0.43,138.487,273760,4,live
6VvWQb5mxb6xhJ2xxqWkds,0.918,0.165,10,-4.848,1,0.0677,0.203,0.000124,0.928,0.315,178.86,353307,3,live
0qSSbcZ2bvjJuB3Wy5lzK5,0.242,0.475,2,-9.896,1,0.0561,0.917,0,0.713,0.211,135.152,332133,4,live
5ifEhSvgjgM1KVHOnzsJ8C,0.863,0.436,4,-6.139,1,0.0526,0.0669,0.0584,0.654,0.326,133.225,265827,4,live
7yUbj0oSJwb57vdq44Lx6T,0.979,0.29,9,-2.83,1,0.0634,0.0337,0.00367,0.956,0.53,142.111,294933,4,live
1TNtOQTlWK2YkfN4ZWzsn6,0.968,0.378,5,-4.225,0,0.11,0.0196,2.79e-05,0.929,0.159,117.761,377800,4,live
2EQHRPX0djuCdJx6XYh0OW,0.319,0.247,10,-13.776,1,0.0531,0.613,0,0.912,0.427,182.824,154333,4,live
6Rtdhb7UyPiHCYiMw6q7dO,0.974,0.0985,0,-5.511,1,0.45,0.448,0.000601,0.973,0.214,175.318,481907,4,live
0Sc6NUus1B3e0gzdx9Ysy2,0.794,0.477,11,-8.977,0,0.0918,0.0128,0.166,0.906,0.521,103.321,460680,4,live
4ZfuNdzoRTGvfpDIGdYn5R,0.732,0.751,7,-5.783,1,0.0255,0.0758,0.00112,0.917,0.772,105.124,300652,4,live
1OF0yn2UISAgngIx8LjifF,0.98,0.631,8,-6.559,1,0.08,0.0766,0,0.943,0.584,137.391,259533,4,live
5WltiUcx5HdM6PPkOkZptu,0.618,0.279,11,-8.813,1,0.0597,0.0296,0.00243,0.781,0.218,167.841,233946,4,live
5924F4dtwz1VZC5KnrSRoV,0.893,0.434,9,-10.337,0,0.149,0.00542,0.000534,0.704,0.196,159.475,268360,4,live
47yXb4BQeQtRM4T8hTUCY9,0.805,0.612,3,-5.175,0,0.0699,0.0212,1.36e-06,0.303,0.728,137.016,180867,4,live
0ipbUnq9r5aexekY8MiusY,0.752,0.341,5,-7.269,1,0.038,0.442,0.163,0.969,0.238,143.879,869400,4,live
66sHHYwr6tBhluZgDs1wzD,0.588,0.428,7,-11.672,0,0.0413,0.411,0,0.265,0.805,99.231,240250,4,live
22Ajgcn8wUPoO7W5DTYNzt,0.962,0.324,4,-3.168,1,0.0967,0.012,0.000606,0.924,0.482,136.685,229493,4,live
7DBEvqfST73djAqYK9fhQL,0.879,0.641,0,-6.123,1,0.0428,0.0175,0.00229,0.991,0.661,124.561,166933,4,live
3AYjDkQjmksLk7b9gOCakv,0.438,0.719,2,-14.013,1,0.0554,0.514,0.000202,0.519,0.87,92.242,332707,4,live
08qFE5sITYm6agErWdyITO,0.718,0.415,3,-5.858,1,0.0352,0.0514,0,0.931,0.489,81.918,276493,4,live
5BpVzGvcVlbFyaKncwvNV7,0.956,0.304,7,-2.456,1,0.104,0.00596,0.00297,0.583,0.585,176.718,257867,4,live
2WZbjDTXP78H9xq58cnSWF,0.711,0.262,5,-5.623,0,0.0304,0.0922,0.00382,0.975,0.208,149.21,293267,4,live
2TxwOWxZTpSD5pom5PCC5Y,0.833,0.587,9,-7.331,1,0.0683,0.0163,0.581,0.851,0.748,112.5,411867,4,live
3whQonlWrOjLVkZcA1GQsV,0.412,0.696,0,-8.171,0,0.0368,0.533,0,0.11,0.499,123.8,180573,4,live
2FppOg5U71NO2aXiTPYNBu,0.744,0.583,10,-5.857,1,0.0369,0.5,0.00113,0.913,0.695,107.156,345933,4,live
2eQOTnIdn1kwhORg9HhUQI,0.844,0.455,5,-9.881,1,0.125,0.691,5.55e-06,0.919,0.578,154.461,235733,4,live
0Czb3OCpCYIc43O0lq2M1Y,0.419,0.695,11,-3.461,0,0.0329,0.849,1.16e-06,0.0985,0.419,105.52,217147,4,live
0WWSqjiV8czuWNQ05C5aXl,0.882,0.569,11,-4.203,0,0.045,0.905,0.000375,0.966,0.43,114.611,237600,4,live
7m0uZjqt8l3sxefOEUjVOx,0.486,0.479,7,-10.229,1,0.0864,0.729,1.74e-06,0.876,0.253,128.388,195933,4,live
6heaWvOwtcbvjd4sXb73qB,0.711,0.474,1,-7.85,0,0.0289,0.366,0.000355,0.896,0.374,114.979,230267,4,live
7na7MmpePvl0nErQIQteBG,0.524,0.38,0,-13.486,1,0.056,0.793,0.255,0.949,0.308,97.382,172573,4,live
2H3jDABHGWblEaR5rtY5tH,0.978,0.276,8,-5.837,1,0.0763,0.000982,2.39e-05,0.938,0.235,152.72,203825,4,live
7LThnNTKHNAYW98LwlO7yB,0.869,0.3,6,-9.219,1,0.0464,0.00486,0,0.964,0.689,181.233,247880,4,live
7LrYSn85dDGh06UfyvUd3r,0.169,0.531,4,-10.434,0,0.079,0.884,0,0.114,0.418,96.962,250067,4,live
0Wtn6dTfc7VINmUPPlUD2M,0.709,0.208,9,-4.755,1,0.0413,0.000396,4.47e-06,0.989,0.144,112.493,352693,4,live
7iz7PJSzpTI2RuRMq9wDFM,0.547,0.475,3,-7.75,1,0.0282,0.107,0.00269,0.971,0.137,133.927,485227,4,live
6zP4H5KoDZHNUaF1UVAXmD,0.639,0.639,11,-7.976,0,0.0445,0.343,0,0.95,0.545,104.899,278840,4,live
25Ng1ejiidxs73BAzVYLuA,0.846,0.472,5,-9.498,1,0.215,0.798,0.421,0.985,0.543,156.579,224307,4,live
